Player,Score,Wrong,Total_questions,Accuracy,Difficulty,Date,Completed
RandomBot1,8,2,8,1.0,hard,2025-07-02 15:25:55,True
RandomBot16,4,6,9,0.44,hard,2025-07-02 15:25:56,True
RandomBot14,8,2,10,0.8,easy,2025-07-02 15:25:56,True
RandomBot16,10,0,9,1.11,easy,2025-07-02 15:25:57,True
RandomBot9,6,4,10,0.6,easy,2025-07-02 15:25:57,True
RandomBot1,4,3,6,0.67,medium,2025-07-02 15:25:58,False
RandomBot2,6,4,9,0.67,easy,2025-07-02 15:25:58,True
RandomBot11,6,3,8,0.75,medium,2025-07-02 15:25:59,False
RandomBot7,6,3,9,0.67,medium,2025-07-02 15:25:59,False
RandomBot2,7,3,10,0.7,hard,2025-07-02 15:26:00,True
RandomBot19,6,4,9,0.67,easy,2025-07-02 15:26:00,True
RandomBot5,4,3,7,0.57,medium,2025-07-02 15:26:01,False
RandomBot9,8,2,10,0.8,hard,2025-07-02 15:26:01,True
RandomBot1,7,3,8,0.88,easy,2025-07-02 15:26:02,True
RandomBot6,5,5,10,0.5,hard,2025-07-02 15:26:02,True
RandomBot6,5,5,10,0.5,hard,2025-07-02 15:26:03,True
RandomBot11,6,4,8,0.75,easy,2025-07-02 15:26:03,True
RandomBot20,8,2,10,0.8,medium,2025-07-02 15:26:04,True
RandomBot9,7,3,7,1.0,easy,2025-07-02 15:26:04,True
RandomBot12,3,3,6,0.5,medium,2025-07-02 15:26:05,False
RandomBot11,6,4,9,0.67,hard,2025-07-02 15:26:05,True
RandomBot13,7,3,10,0.7,hard,2025-07-02 15:26:06,True
RandomBot17,8,2,8,1.0,easy,2025-07-02 15:26:06,True
RandomBot5,1,3,4,0.25,medium,2025-07-02 15:26:07,False
RandomBot18,8,2,10,0.8,hard,2025-07-02 15:26:07,True
RandomBot14,7,3,9,0.78,easy,2025-07-02 15:26:08,True
RandomBot8,6,4,10,0.6,easy,2025-07-02 15:26:08,True
RandomBot12,6,4,10,0.6,easy,2025-07-02 15:26:09,True
RandomBot9,8,2,10,0.8,hard,2025-07-02 15:26:10,True
RandomBot14,5,5,9,0.56,hard,2025-07-02 15:26:10,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 15:26:11,True
RandomBot8,4,3,7,0.57,medium,2025-07-02 15:26:11,False
RandomBot9,9,1,9,1.0,easy,2025-07-02 15:26:12,True
RandomBot1,6,3,8,0.75,medium,2025-07-02 15:26:12,False
RandomBot2,6,4,10,0.6,hard,2025-07-02 15:26:13,True
RandomBot18,8,2,10,0.8,easy,2025-07-02 15:26:13,True
RandomBot14,9,1,7,1.29,hard,2025-07-02 15:26:14,True
RandomBot10,6,4,9,0.67,easy,2025-07-02 15:26:14,True
RandomBot4,8,2,9,0.89,hard,2025-07-02 15:26:15,True
RandomBot2,8,2,9,0.89,easy,2025-07-02 15:26:15,True
RandomBot2,2,3,4,0.5,medium,2025-07-02 15:26:16,False
RandomBot20,8,2,10,0.8,hard,2025-07-02 15:26:16,True
RandomBot8,6,3,9,0.67,medium,2025-07-02 15:26:17,False
RandomBot20,7,3,10,0.7,easy,2025-07-02 15:26:17,True
RandomBot14,9,1,9,1.0,hard,2025-07-02 15:26:18,True
RandomBot2,6,3,8,0.75,medium,2025-07-02 15:26:18,False
RandomBot15,7,3,9,0.78,easy,2025-07-02 15:26:19,True
RandomBot3,8,2,10,0.8,hard,2025-07-02 15:26:19,True
RandomBot1,8,2,9,0.89,easy,2025-07-02 15:26:20,True
RandomBot3,2,3,5,0.4,medium,2025-07-02 15:26:20,False
RandomBot5,7,3,9,0.78,hard,2025-07-02 15:26:21,True
RandomBot13,5,3,8,0.62,medium,2025-07-02 15:26:21,False
RandomBot1,2,3,5,0.4,medium,2025-07-02 15:26:22,False
RandomBot13,7,3,9,0.78,easy,2025-07-02 15:26:22,True
RandomBot12,1,3,4,0.25,medium,2025-07-02 15:26:22,False
RandomBot5,3,3,6,0.5,medium,2025-07-02 15:26:23,False
RandomBot7,9,1,8,1.12,easy,2025-07-02 15:26:23,True
RandomBot9,8,2,9,0.89,hard,2025-07-02 15:26:24,True
RandomBot6,3,3,6,0.5,medium,2025-07-02 15:26:24,False
RandomBot1,0,3,3,0.0,medium,2025-07-02 15:26:24,False
RandomBot11,9,1,10,0.9,hard,2025-07-02 15:26:25,True
RandomBot16,8,2,10,0.8,easy,2025-07-02 15:26:26,True
RandomBot7,6,3,8,0.75,medium,2025-07-02 15:26:26,False
RandomBot15,6,4,10,0.6,easy,2025-07-02 15:26:27,True
RandomBot1,10,0,10,1.0,medium,2025-07-02 15:26:27,True
RandomBot14,9,1,10,0.9,medium,2025-07-02 15:26:28,True
RandomBot16,4,6,9,0.44,easy,2025-07-02 15:26:28,True
RandomBot5,8,2,9,0.89,medium,2025-07-02 15:26:29,True
RandomBot6,8,2,9,0.89,medium,2025-07-02 15:26:29,True
RandomBot8,6,3,9,0.67,medium,2025-07-02 15:26:30,False
RandomBot7,8,2,9,0.89,easy,2025-07-02 15:26:30,True
RandomBot19,6,4,9,0.67,hard,2025-07-02 15:26:31,True
RandomBot2,7,3,10,0.7,easy,2025-07-02 15:26:32,True
RandomBot1,6,4,9,0.67,easy,2025-07-02 15:26:32,True
RandomBot6,8,2,10,0.8,easy,2025-07-02 15:26:33,True
RandomBot11,5,5,9,0.56,hard,2025-07-02 15:26:33,True
RandomBot8,8,2,9,0.89,easy,2025-07-02 15:26:34,True
RandomBot6,6,4,9,0.67,easy,2025-07-02 15:26:34,True
RandomBot9,4,6,10,0.4,hard,2025-07-02 15:26:35,True
RandomBot17,6,4,8,0.75,easy,2025-07-02 15:26:35,True
RandomBot17,6,4,8,0.75,easy,2025-07-02 15:26:36,True
RandomBot7,9,1,9,1.0,medium,2025-07-02 15:26:36,True
RandomBot1,8,2,7,1.14,easy,2025-07-02 15:26:37,True
RandomBot4,6,4,10,0.6,easy,2025-07-02 15:26:37,True
RandomBot17,8,2,8,1.0,medium,2025-07-02 15:26:38,True
RandomBot18,9,1,9,1.0,medium,2025-07-02 15:26:38,True
RandomBot14,8,2,10,0.8,medium,2025-07-02 15:26:39,True
RandomBot16,8,2,10,0.8,medium,2025-07-02 15:26:40,True
RandomBot12,6,4,10,0.6,easy,2025-07-02 15:26:40,True
RandomBot16,8,2,8,1.0,medium,2025-07-02 15:26:41,True
RandomBot12,4,6,10,0.4,easy,2025-07-02 15:26:41,True
RandomBot14,6,4,10,0.6,hard,2025-07-02 15:26:42,True
RandomBot10,5,3,8,0.62,medium,2025-07-02 15:26:42,False
RandomBot3,7,3,9,0.78,easy,2025-07-02 15:26:43,True
RandomBot19,7,3,9,0.78,easy,2025-07-02 15:26:43,True
RandomBot15,8,2,9,0.89,easy,2025-07-02 15:26:44,True
RandomBot20,8,2,10,0.8,easy,2025-07-02 15:26:44,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 15:26:45,True
RandomBot17,6,3,8,0.75,medium,2025-07-02 15:26:45,False
RandomBot11,8,2,10,0.8,hard,2025-07-02 15:26:46,True
RandomBot2,4,6,10,0.4,hard,2025-07-02 15:26:47,True
RandomBot5,6,4,10,0.6,easy,2025-07-02 15:26:47,True
RandomBot5,8,2,9,0.89,hard,2025-07-02 15:26:48,True
RandomBot14,6,4,10,0.6,hard,2025-07-02 15:26:48,True
RandomBot2,3,3,5,0.6,medium,2025-07-02 15:26:49,False
RandomBot11,8,2,10,0.8,hard,2025-07-02 15:26:49,True
RandomBot20,4,3,7,0.57,medium,2025-07-02 15:26:50,False
RandomBot15,4,6,10,0.4,easy,2025-07-02 15:26:50,True
RandomBot9,6,4,10,0.6,easy,2025-07-02 15:26:51,True
RandomBot7,3,3,6,0.5,medium,2025-07-02 15:26:51,False
RandomBot15,6,4,9,0.67,easy,2025-07-02 15:26:52,True
RandomBot8,9,1,8,1.12,hard,2025-07-02 15:26:52,True
RandomBot1,8,2,7,1.14,easy,2025-07-02 15:26:53,True
RandomBot12,7,3,8,0.88,easy,2025-07-02 15:26:53,True
RandomBot11,9,1,10,0.9,hard,2025-07-02 15:26:54,True
RandomBot9,9,1,9,1.0,medium,2025-07-02 15:26:54,True
RandomBot2,6,4,10,0.6,easy,2025-07-02 15:26:55,True
RandomBot14,7,3,10,0.7,easy,2025-07-02 15:26:55,True
RandomBot7,7,3,10,0.7,medium,2025-07-02 15:26:56,True
RandomBot9,0,3,3,0.0,medium,2025-07-02 15:26:56,False
RandomBot17,3,3,6,0.5,medium,2025-07-02 15:26:57,False
RandomBot3,8,2,8,1.0,hard,2025-07-02 15:26:57,True
RandomBot13,7,3,8,0.88,hard,2025-07-02 15:26:58,True
RandomBot3,9,1,9,1.0,easy,2025-07-02 15:26:58,True
RandomBot20,7,3,9,0.78,hard,2025-07-02 15:26:59,True
RandomBot10,9,1,9,1.0,easy,2025-07-02 15:26:59,True
RandomBot10,8,2,10,0.8,medium,2025-07-02 15:27:00,True
RandomBot9,7,3,10,0.7,hard,2025-07-02 15:27:00,True
RandomBot2,9,1,10,0.9,medium,2025-07-02 15:27:01,True
RandomBot19,6,3,8,0.75,medium,2025-07-02 15:27:01,False
RandomBot16,6,4,8,0.75,easy,2025-07-02 15:27:02,True
RandomBot6,5,5,10,0.5,easy,2025-07-02 15:27:02,True
RandomBot10,3,3,6,0.5,medium,2025-07-02 15:27:03,False
RandomBot2,5,5,9,0.56,hard,2025-07-02 15:27:03,True
RandomBot12,9,1,10,0.9,hard,2025-07-02 15:27:04,True
RandomBot4,5,5,9,0.56,easy,2025-07-02 15:27:04,True
RandomBot9,6,4,9,0.67,hard,2025-07-02 15:27:05,True
RandomBot19,5,3,7,0.71,medium,2025-07-02 15:27:05,False
RandomBot5,9,1,9,1.0,easy,2025-07-02 15:27:06,True
RandomBot2,8,2,10,0.8,hard,2025-07-02 15:27:07,True
RandomBot18,7,3,9,0.78,hard,2025-07-02 15:27:07,True
RandomBot17,7,3,10,0.7,hard,2025-07-02 15:27:08,True
RandomBot6,7,3,9,0.78,easy,2025-07-02 15:27:08,True
RandomBot4,5,3,8,0.62,medium,2025-07-02 15:27:09,False
RandomBot8,9,1,10,0.9,medium,2025-07-02 15:27:09,True
RandomBot1,3,7,9,0.33,hard,2025-07-02 15:27:10,True
RandomBot19,9,1,10,0.9,easy,2025-07-02 15:27:10,True
RandomBot5,8,2,9,0.89,hard,2025-07-02 15:27:11,True
RandomBot14,8,2,8,1.0,medium,2025-07-02 15:27:11,True
RandomBot14,7,3,9,0.78,medium,2025-07-02 15:27:12,True
RandomBot19,6,4,9,0.67,easy,2025-07-02 15:27:13,True
RandomBot11,7,3,9,0.78,easy,2025-07-02 15:27:13,True
RandomBot16,9,1,9,1.0,hard,2025-07-02 15:27:14,True
RandomBot5,9,1,9,1.0,easy,2025-07-02 15:27:14,True
RandomBot19,3,7,10,0.3,hard,2025-07-02 15:27:15,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 15:27:15,True
RandomBot7,5,5,10,0.5,hard,2025-07-02 15:27:16,True
RandomBot15,9,1,9,1.0,easy,2025-07-02 15:27:16,True
RandomBot19,7,3,10,0.7,medium,2025-07-02 15:27:17,True
RandomBot6,7,3,10,0.7,easy,2025-07-02 15:27:18,True
RandomBot3,7,3,9,0.78,easy,2025-07-02 15:27:18,True
RandomBot8,6,4,9,0.67,hard,2025-07-02 15:27:19,True
RandomBot8,8,2,7,1.14,easy,2025-07-02 15:27:19,True
RandomBot13,2,3,5,0.4,medium,2025-07-02 15:27:20,False
RandomBot9,8,2,8,1.0,hard,2025-07-02 15:27:20,True
RandomBot2,8,2,9,0.89,hard,2025-07-02 15:27:21,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 15:27:21,True
RandomBot12,8,2,9,0.89,easy,2025-07-02 15:27:22,True
RandomBot4,8,2,10,0.8,hard,2025-07-02 15:27:22,True
RandomBot17,5,5,10,0.5,easy,2025-07-02 15:27:23,True
RandomBot4,6,4,10,0.6,hard,2025-07-02 15:27:23,True
RandomBot7,8,2,9,0.89,easy,2025-07-02 15:27:24,True
RandomBot3,1,3,4,0.25,medium,2025-07-02 15:27:24,False
RandomBot12,6,4,10,0.6,hard,2025-07-02 15:27:25,True
RandomBot10,5,5,8,0.62,hard,2025-07-02 15:27:25,True
RandomBot9,6,4,9,0.67,easy,2025-07-02 15:27:26,True
RandomBot1,5,5,10,0.5,easy,2025-07-02 15:27:27,True
RandomBot9,6,4,9,0.67,easy,2025-07-02 15:27:27,True
RandomBot2,6,4,10,0.6,hard,2025-07-02 15:27:28,True
RandomBot9,9,1,9,1.0,medium,2025-07-02 15:27:28,True
RandomBot13,8,2,9,0.89,easy,2025-07-02 15:27:29,True
RandomBot3,2,3,5,0.4,medium,2025-07-02 15:27:29,False
RandomBot7,7,3,10,0.7,hard,2025-07-02 15:27:30,True
RandomBot19,4,3,7,0.57,medium,2025-07-02 15:27:30,False
RandomBot18,5,5,8,0.62,hard,2025-07-02 15:27:31,True
RandomBot17,5,5,10,0.5,hard,2025-07-02 15:27:31,True
RandomBot10,8,2,10,0.8,hard,2025-07-02 15:27:32,True
RandomBot12,6,4,9,0.67,hard,2025-07-02 15:27:32,True
RandomBot2,6,4,10,0.6,hard,2025-07-02 15:27:33,True
RandomBot18,8,2,10,0.8,medium,2025-07-02 15:27:34,True
RandomBot9,6,3,8,0.75,medium,2025-07-02 15:27:34,False
RandomBot2,8,2,9,0.89,hard,2025-07-02 15:27:35,True
RandomBot10,8,2,10,0.8,medium,2025-07-02 15:27:35,True
RandomBot9,6,4,10,0.6,easy,2025-07-02 15:27:36,True
RandomBot17,8,2,10,0.8,hard,2025-07-02 15:27:36,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 15:27:37,True
RandomBot1,7,3,9,0.78,easy,2025-07-02 15:27:38,True
RandomBot15,3,3,6,0.5,medium,2025-07-02 15:27:38,False
RandomBot7,6,4,9,0.67,hard,2025-07-02 15:27:38,True
RandomBot3,7,3,10,0.7,hard,2025-07-02 15:27:39,True
RandomBot19,1,3,4,0.25,medium,2025-07-02 15:27:39,False
RandomBot7,5,3,8,0.62,medium,2025-07-02 15:27:40,False
RandomBot12,9,1,8,1.12,easy,2025-07-02 15:27:40,True
RandomBot20,8,2,9,0.89,hard,2025-07-02 15:27:41,True
RandomBot6,6,4,10,0.6,easy,2025-07-02 15:27:41,True
RandomBot19,9,1,10,0.9,hard,2025-07-02 15:27:42,True
RandomBot3,0,3,3,0.0,medium,2025-07-02 15:27:42,False
RandomBot6,8,2,10,0.8,easy,2025-07-02 15:27:43,True
RandomBot6,5,5,10,0.5,easy,2025-07-02 15:27:43,True
RandomBot1,5,5,9,0.56,easy,2025-07-02 15:27:44,True
RandomBot20,8,2,10,0.8,medium,2025-07-02 15:27:45,True
RandomBot6,7,3,10,0.7,easy,2025-07-02 15:27:45,True
RandomBot2,7,3,10,0.7,easy,2025-07-02 15:27:46,True
RandomBot3,5,5,9,0.56,easy,2025-07-02 15:27:46,True
RandomBot11,6,4,9,0.67,hard,2025-07-02 15:27:47,True
RandomBot1,3,3,6,0.5,medium,2025-07-02 15:27:47,False
RandomBot15,9,1,10,0.9,easy,2025-07-02 15:27:48,True
RandomBot18,7,3,9,0.78,easy,2025-07-02 15:27:48,True
RandomBot8,6,4,10,0.6,hard,2025-07-02 15:27:49,True
RandomBot2,2,3,5,0.4,medium,2025-07-02 15:27:49,False
RandomBot12,9,1,10,0.9,hard,2025-07-02 15:27:50,True
RandomBot7,4,3,7,0.57,medium,2025-07-02 15:27:50,False
RandomBot19,8,2,8,1.0,medium,2025-07-02 15:27:51,True
RandomBot8,7,3,10,0.7,easy,2025-07-02 15:27:51,True
RandomBot2,6,3,8,0.75,medium,2025-07-02 15:27:52,False
RandomBot4,9,1,10,0.9,hard,2025-07-02 15:27:53,True
RandomBot1,9,1,10,0.9,hard,2025-07-02 15:27:53,True
RandomBot8,8,2,9,0.89,hard,2025-07-02 15:27:54,True
RandomBot13,8,2,9,0.89,hard,2025-07-02 15:27:54,True
RandomBot3,6,4,9,0.67,hard,2025-07-02 15:27:55,True
RandomBot8,8,2,10,0.8,medium,2025-07-02 15:27:55,True
RandomBot7,5,5,9,0.56,hard,2025-07-02 15:27:56,True
RandomBot9,6,4,9,0.67,hard,2025-07-02 15:27:57,True
RandomBot16,9,1,10,0.9,easy,2025-07-02 15:27:57,True
RandomBot17,9,1,10,0.9,medium,2025-07-02 15:27:58,True
RandomBot15,7,3,8,0.88,easy,2025-07-02 15:27:58,True
RandomBot8,6,4,9,0.67,easy,2025-07-02 15:27:59,True
RandomBot20,6,4,9,0.67,hard,2025-07-02 15:27:59,True
RandomBot7,2,3,5,0.4,medium,2025-07-02 15:28:00,False
RandomBot18,5,5,9,0.56,hard,2025-07-02 15:28:00,True
RandomBot2,9,1,9,1.0,easy,2025-07-02 15:28:01,True
RandomBot8,5,5,10,0.5,easy,2025-07-02 15:28:01,True
RandomBot17,6,4,10,0.6,easy,2025-07-02 15:28:02,True
RandomBot20,7,3,9,0.78,hard,2025-07-02 15:28:03,True
RandomBot14,7,3,10,0.7,hard,2025-07-02 15:28:03,True
RandomBot7,4,3,7,0.57,medium,2025-07-02 15:28:04,False
RandomBot9,1,3,4,0.25,medium,2025-07-02 15:28:04,False
RandomBot17,8,2,7,1.14,easy,2025-07-02 15:28:04,True
RandomBot17,7,3,10,0.7,hard,2025-07-02 15:28:05,True
RandomBot12,4,3,6,0.67,medium,2025-07-02 15:28:05,False
RandomBot12,9,1,10,0.9,easy,2025-07-02 15:28:06,True
RandomBot16,4,6,10,0.4,easy,2025-07-02 15:28:06,True
RandomBot15,7,3,9,0.78,hard,2025-07-02 15:28:07,True
RandomBot3,6,4,10,0.6,easy,2025-07-02 15:28:08,True
RandomBot7,5,3,7,0.71,medium,2025-07-02 15:28:08,False
RandomBot3,6,4,10,0.6,hard,2025-07-02 15:28:09,True
RandomBot6,4,6,10,0.4,easy,2025-07-02 15:28:09,True
RandomBot4,9,1,10,0.9,easy,2025-07-02 15:28:10,True
RandomBot3,8,2,9,0.89,hard,2025-07-02 15:28:10,True
RandomBot20,7,3,9,0.78,hard,2025-07-02 15:28:11,True
RandomBot20,6,4,9,0.67,hard,2025-07-02 15:28:11,True
RandomBot3,6,4,10,0.6,hard,2025-07-02 15:28:12,True
RandomBot6,7,3,9,0.78,hard,2025-07-02 15:28:13,True
RandomBot10,7,3,10,0.7,hard,2025-07-02 15:28:13,True
RandomBot1,2,3,5,0.4,medium,2025-07-02 15:28:14,False
RandomBot5,4,6,9,0.44,easy,2025-07-02 15:28:14,True
RandomBot8,5,5,10,0.5,hard,2025-07-02 15:28:15,True
RandomBot16,7,3,10,0.7,easy,2025-07-02 15:28:15,True
RandomBot2,5,3,8,0.62,medium,2025-07-02 15:28:16,False
RandomBot13,3,3,6,0.5,medium,2025-07-02 15:28:16,False
RandomBot13,9,1,9,1.0,medium,2025-07-02 15:28:17,True
RandomBot16,7,3,10,0.7,hard,2025-07-02 15:28:17,True
RandomBot2,4,3,7,0.57,medium,2025-07-02 15:28:18,False
RandomBot15,6,4,9,0.67,easy,2025-07-02 15:28:18,True
RandomBot10,0,3,3,0.0,medium,2025-07-02 15:28:18,False
RandomBot9,5,5,9,0.56,easy,2025-07-02 15:28:19,True
RandomBot17,4,6,10,0.4,hard,2025-07-02 15:28:20,True
RandomBot6,8,2,9,0.89,easy,2025-07-02 15:28:20,True
RandomBot15,8,2,10,0.8,hard,2025-07-02 15:28:21,True
RandomBot15,7,3,10,0.7,easy,2025-07-02 15:28:21,True
RandomBot19,9,1,9,1.0,hard,2025-07-02 15:28:22,True
RandomBot13,5,5,9,0.56,easy,2025-07-02 15:28:23,True
RandomBot4,5,5,9,0.56,easy,2025-07-02 15:28:23,True
RandomBot2,6,4,9,0.67,hard,2025-07-02 15:28:24,True
RandomBot20,8,2,10,0.8,easy,2025-07-02 15:28:24,True
RandomBot15,5,5,10,0.5,hard,2025-07-02 15:28:25,True
RandomBot18,8,2,10,0.8,easy,2025-07-02 15:28:25,True
RandomBot13,7,3,9,0.78,hard,2025-07-02 15:28:26,True
RandomBot17,8,2,10,0.8,medium,2025-07-02 15:28:27,True
RandomBot18,7,3,10,0.7,hard,2025-07-02 15:28:27,True
RandomBot3,6,4,8,0.75,hard,2025-07-02 15:28:28,True
RandomBot3,8,2,10,0.8,hard,2025-07-02 15:28:28,True
RandomBot16,7,3,10,0.7,medium,2025-07-02 15:28:29,True
RandomBot5,6,4,10,0.6,easy,2025-07-02 15:28:30,True
RandomBot16,4,6,10,0.4,easy,2025-07-02 15:28:30,True
RandomBot6,5,3,6,0.83,medium,2025-07-02 15:28:31,False
RandomBot11,7,3,10,0.7,hard,2025-07-02 15:28:31,True
RandomBot13,7,3,9,0.78,easy,2025-07-02 15:28:32,True
RandomBot13,6,4,10,0.6,hard,2025-07-02 15:28:32,True
RandomBot6,8,2,10,0.8,hard,2025-07-02 15:28:33,True
RandomBot15,4,6,10,0.4,hard,2025-07-02 15:28:34,True
RandomBot5,5,3,8,0.62,medium,2025-07-02 15:28:34,False
RandomBot7,8,2,9,0.89,easy,2025-07-02 15:28:35,True
RandomBot8,5,3,8,0.62,medium,2025-07-02 15:28:35,False
RandomBot7,8,2,10,0.8,medium,2025-07-02 15:28:36,True
RandomBot6,2,3,5,0.4,medium,2025-07-02 15:28:36,False
RandomBot19,7,3,10,0.7,easy,2025-07-02 15:28:37,True
RandomBot20,8,2,10,0.8,medium,2025-07-02 15:28:37,True
RandomBot10,1,3,4,0.25,medium,2025-07-02 15:28:38,False
RandomBot8,6,4,9,0.67,hard,2025-07-02 15:28:38,True
RandomBot8,7,3,10,0.7,easy,2025-07-02 15:28:39,True
RandomBot15,6,4,10,0.6,easy,2025-07-02 15:28:39,True
RandomBot12,9,1,10,0.9,easy,2025-07-02 15:28:40,True
RandomBot20,8,2,10,0.8,medium,2025-07-02 15:28:41,True
RandomBot13,3,3,6,0.5,medium,2025-07-02 15:28:41,False
RandomBot9,6,3,9,0.67,medium,2025-07-02 15:28:42,False
RandomBot16,4,6,9,0.44,hard,2025-07-02 15:28:42,True
RandomBot1,6,4,10,0.6,hard,2025-07-02 15:28:43,True
RandomBot10,7,3,10,0.7,easy,2025-07-02 15:28:43,True
RandomBot16,5,3,8,0.62,medium,2025-07-02 15:28:44,False
RandomBot11,5,3,8,0.62,medium,2025-07-02 15:28:44,False
RandomBot19,10,0,9,1.11,medium,2025-07-02 15:28:45,True
RandomBot8,5,5,10,0.5,hard,2025-07-02 15:28:46,True
RandomBot13,8,2,10,0.8,hard,2025-07-02 15:28:46,True
RandomBot1,9,1,8,1.12,hard,2025-07-02 15:28:47,True
RandomBot14,7,3,10,0.7,medium,2025-07-02 15:28:47,True
RandomBot15,5,3,8,0.62,medium,2025-07-02 15:28:48,False
RandomBot3,4,6,8,0.5,hard,2025-07-02 15:28:48,True
RandomBot9,8,2,10,0.8,hard,2025-07-02 15:28:49,True
RandomBot6,7,3,9,0.78,easy,2025-07-02 15:28:49,True
RandomBot19,6,4,10,0.6,easy,2025-07-02 15:28:50,True
RandomBot13,8,2,10,0.8,easy,2025-07-02 15:28:51,True
RandomBot4,9,1,10,0.9,easy,2025-07-02 15:28:51,True
RandomBot6,6,4,10,0.6,easy,2025-07-02 15:28:52,True
RandomBot12,4,6,10,0.4,easy,2025-07-02 15:28:52,True
RandomBot20,4,3,7,0.57,medium,2025-07-02 15:28:53,False
RandomBot3,6,4,10,0.6,easy,2025-07-02 15:28:54,True
RandomBot3,6,3,9,0.67,medium,2025-07-02 15:28:54,False
RandomBot10,9,1,9,1.0,easy,2025-07-02 15:28:55,True
RandomBot17,7,3,9,0.78,medium,2025-07-02 15:28:55,True
RandomBot4,9,1,10,0.9,easy,2025-07-02 15:28:56,True
RandomBot10,6,3,9,0.67,medium,2025-07-02 15:28:56,False
RandomBot15,6,4,9,0.67,easy,2025-07-02 15:28:57,True
RandomBot8,6,4,9,0.67,hard,2025-07-02 15:28:58,True
RandomBot11,6,4,10,0.6,hard,2025-07-02 15:28:58,True
RandomBot4,2,3,5,0.4,medium,2025-07-02 15:28:58,False
RandomBot12,3,3,5,0.6,medium,2025-07-02 15:28:59,False
RandomBot9,7,3,9,0.78,medium,2025-07-02 15:28:59,True
RandomBot6,9,1,9,1.0,medium,2025-07-02 15:29:00,True
RandomBot13,8,2,10,0.8,medium,2025-07-02 15:29:01,True
RandomBot7,6,3,8,0.75,medium,2025-07-02 15:29:01,False
RandomBot2,4,3,7,0.57,medium,2025-07-02 15:29:01,False
RandomBot2,7,3,10,0.7,easy,2025-07-02 15:29:02,True
RandomBot9,7,3,10,0.7,easy,2025-07-02 15:29:03,True
RandomBot5,9,1,10,0.9,hard,2025-07-02 15:29:03,True
RandomBot10,3,3,6,0.5,medium,2025-07-02 15:29:04,False
RandomBot13,7,3,8,0.88,easy,2025-07-02 15:29:04,True
RandomBot16,6,4,10,0.6,hard,2025-07-02 15:29:05,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 15:29:05,True
RandomBot16,6,4,9,0.67,hard,2025-07-02 15:29:06,True
RandomBot1,0,3,3,0.0,medium,2025-07-02 15:29:06,False
RandomBot8,9,1,9,1.0,easy,2025-07-02 15:29:07,True
RandomBot6,4,6,10,0.4,easy,2025-07-02 15:29:07,True
RandomBot13,8,2,10,0.8,medium,2025-07-02 15:29:08,True
RandomBot10,7,3,10,0.7,medium,2025-07-02 15:29:09,True
RandomBot12,8,2,10,0.8,easy,2025-07-02 15:29:09,True
RandomBot17,5,5,9,0.56,easy,2025-07-02 15:29:10,True
RandomBot4,5,5,7,0.71,easy,2025-07-02 15:29:10,True
RandomBot3,7,3,9,0.78,easy,2025-07-02 15:29:11,True
RandomBot1,8,2,10,0.8,hard,2025-07-02 15:29:11,True
RandomBot15,7,3,8,0.88,hard,2025-07-02 15:29:12,True
RandomBot12,6,4,8,0.75,hard,2025-07-02 15:29:12,True
RandomBot20,8,2,9,0.89,easy,2025-07-02 15:29:13,True
RandomBot1,7,3,10,0.7,hard,2025-07-02 15:29:14,True
RandomBot20,6,4,9,0.67,hard,2025-07-02 15:29:14,True
RandomBot2,3,3,6,0.5,medium,2025-07-02 15:29:14,False
RandomBot19,6,4,10,0.6,easy,2025-07-02 15:29:15,True
RandomBot19,6,3,9,0.67,medium,2025-07-02 15:29:16,False
RandomBot11,9,1,10,0.9,easy,2025-07-02 15:29:16,True
RandomBot5,10,0,10,1.0,medium,2025-07-02 15:29:17,True
RandomBot14,1,3,4,0.25,medium,2025-07-02 15:29:17,False
RandomBot15,7,3,9,0.78,hard,2025-07-02 15:29:18,True
RandomBot9,4,3,7,0.57,medium,2025-07-02 15:29:18,False
RandomBot3,6,3,9,0.67,medium,2025-07-02 15:29:19,False
RandomBot13,8,2,10,0.8,medium,2025-07-02 15:29:19,True
RandomBot1,7,3,10,0.7,easy,2025-07-02 15:29:20,True
RandomBot14,8,2,10,0.8,hard,2025-07-02 15:29:21,True
RandomBot16,6,4,9,0.67,easy,2025-07-02 15:29:21,True
RandomBot19,9,1,9,1.0,medium,2025-07-02 15:29:22,True
RandomBot10,2,3,5,0.4,medium,2025-07-02 15:29:22,False
RandomBot12,7,3,8,0.88,easy,2025-07-02 15:29:23,True
RandomBot12,3,3,6,0.5,medium,2025-07-02 15:29:23,False
RandomBot20,7,3,10,0.7,medium,2025-07-02 15:29:24,True
RandomBot16,6,4,9,0.67,easy,2025-07-02 15:29:24,True
RandomBot19,5,5,10,0.5,easy,2025-07-02 15:29:25,True
RandomBot7,4,6,9,0.44,easy,2025-07-02 15:29:25,True
RandomBot14,7,3,8,0.88,easy,2025-07-02 15:29:26,True
RandomBot1,4,6,10,0.4,hard,2025-07-02 15:29:27,True
